"Report_Name","Title Master Report",
"Report_ID","TR",
"Release","5",
"Institution_Name","University of Mary Washington",
"Institution_ID","BIOONE:75E18762-A058-E811-80C8-005056B9C586",
"Metric_Types","",
"Report_Filters","",
"Report_Attributes","Attributes_To_Show=Access_Method|Access_Type|Data_Type|Section_Type|YOP",
"Exceptions","",
"Reporting_Period","Begin_Date=2020-07-01; End_Date=2021-06-30",
"Created","2022-01-13T14:50:08Z",
"Created_By","Scholarly iQ for BioOne Complete",
"","",
"Title","Publisher","Publisher_ID","Platform","DOI","Proprietary_ID","ISBN","Print_ISSN","Online_ISSN","URI","Data_Type","Section_Type","YOP","Access_Type","Access_Method","Metric_Type","Reporting_Period_Total","Jul-2020","Aug-2020","Sep-2020","Oct-2020","Nov-2020","Dec-2020","Jan-2021","Feb-2021","Mar-2021","Apr-2021","May-2021","Jun-2021",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2006","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2006","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2006","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2006","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2010","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2010","Controlled","Regular","Total_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2010","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2010","Controlled","Regular","Unique_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2012","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","0","0","0","0","2","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2012","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","0","0","0","0","2","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2012","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2012","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2013","Controlled","Regular","Total_Item_Investigations","4","0","0","2","0","0","0","0","0","1","1","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2013","Controlled","Regular","Total_Item_Requests","3","0","0","1","0","0","0","0","0","1","1","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2013","Controlled","Regular","Unique_Item_Investigations","3","0","0","1","0","0","0","0","0","1","1","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2013","Controlled","Regular","Unique_Item_Requests","3","0","0","1","0","0","0","0","0","1","1","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2014","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2014","Controlled","Regular","Total_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2014","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2014","Controlled","Regular","Unique_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2018","Controlled","Regular","Total_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2018","Controlled","Regular","Total_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2018","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2018","Controlled","Regular","Unique_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2007","OA_Gold","Regular","Total_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2007","OA_Gold","Regular","Total_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2007","OA_Gold","Regular","Unique_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Journal of Coastal Research","Coastal Education and Research Foundation","","BioOne","10.2112/coas","BIOONE:coas","","0749-0208","1551-5036","","Journal","Article","2007","OA_Gold","Regular","Unique_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"International Forestry Review","Commonwealth Forestry Association","","BioOne","10.1505/ifre","BIOONE:ifre","","1465-5489","2053-7778","","Journal","Article","2017","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0",
"International Forestry Review","Commonwealth Forestry Association","","BioOne","10.1505/ifre","BIOONE:ifre","","1465-5489","2053-7778","","Journal","Article","2017","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0",
"International Forestry Review","Commonwealth Forestry Association","","BioOne","10.1505/ifre","BIOONE:ifre","","1465-5489","2053-7778","","Journal","Article","2017","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0",
"International Forestry Review","Commonwealth Forestry Association","","BioOne","10.1505/ifre","BIOONE:ifre","","1465-5489","2053-7778","","Journal","Article","2017","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Global Gap Analysis: towards a representative network of protected areas","Conservation International","","BioOne","10.1896/978-1-934151-14-3","BIOONE:aabs","978-1-934151-14-3","","","","Book","","2003","Controlled","Regular","Unique_Title_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Global Gap Analysis: towards a representative network of protected areas","Conservation International","","BioOne","10.1896/978-1-934151-14-3","BIOONE:aabs","978-1-934151-14-3","","","","Book","Article","2003","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Global Gap Analysis: towards a representative network of protected areas","Conservation International","","BioOne","10.1896/978-1-934151-14-3","BIOONE:aabs","978-1-934151-14-3","","","","Book","Article","2003","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Australian Journal of Zoology","CSIRO Publishing","","BioOne","10.1071/ajoz","BIOONE:ajoz","","0004-959X","1446-5698","","Journal","Article","2013","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","0","0","0","1",
"Australian Journal of Zoology","CSIRO Publishing","","BioOne","10.1071/ajoz","BIOONE:ajoz","","0004-959X","1446-5698","","Journal","Article","2013","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","0","0","0","0","1",
"Australian Journal of Zoology","CSIRO Publishing","","BioOne","10.1071/ajoz","BIOONE:ajoz","","0004-959X","1446-5698","","Journal","Article","2013","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","0","0","0","1",
"Australian Journal of Zoology","CSIRO Publishing","","BioOne","10.1071/ajoz","BIOONE:ajoz","","0004-959X","1446-5698","","Journal","Article","2013","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","0","0","0","1",
"Australian Journal of Zoology","CSIRO Publishing","","BioOne","10.1071/ajoz","BIOONE:ajoz","","0004-959X","1446-5698","","Journal","Article","2016","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Australian Journal of Zoology","CSIRO Publishing","","BioOne","10.1071/ajoz","BIOONE:ajoz","","0004-959X","1446-5698","","Journal","Article","2016","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Australian Journal of Zoology","CSIRO Publishing","","BioOne","10.1071/ajoz","BIOONE:ajoz","","0004-959X","1446-5698","","Journal","Article","2016","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Australian Journal of Zoology","CSIRO Publishing","","BioOne","10.1071/ajoz","BIOONE:ajoz","","0004-959X","1446-5698","","Journal","Article","2016","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Crop and Pasture Science","CSIRO Publishing","","BioOne","10.1071/cpsc","BIOONE:cpsc","","1836-0947","1836-5795","","Journal","Article","2020","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Crop and Pasture Science","CSIRO Publishing","","BioOne","10.1071/cpsc","BIOONE:cpsc","","1836-0947","1836-5795","","Journal","Article","2020","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Crop and Pasture Science","CSIRO Publishing","","BioOne","10.1071/cpsc","BIOONE:cpsc","","1836-0947","1836-5795","","Journal","Article","2020","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Crop and Pasture Science","CSIRO Publishing","","BioOne","10.1071/cpsc","BIOONE:cpsc","","1836-0947","1836-5795","","Journal","Article","2020","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Wildlife Research","CSIRO Publishing","","BioOne","10.1071/wilr","BIOONE:wilr","","1035-3712","1448-5494","","Journal","Article","2012","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","0","2","0","0","0","0","0","0",
"Wildlife Research","CSIRO Publishing","","BioOne","10.1071/wilr","BIOONE:wilr","","1035-3712","1448-5494","","Journal","Article","2012","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","0","2","0","0","0","0","0","0",
"Wildlife Research","CSIRO Publishing","","BioOne","10.1071/wilr","BIOONE:wilr","","1035-3712","1448-5494","","Journal","Article","2012","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Wildlife Research","CSIRO Publishing","","BioOne","10.1071/wilr","BIOONE:wilr","","1035-3712","1448-5494","","Journal","Article","2012","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Wildlife Research","CSIRO Publishing","","BioOne","10.1071/wilr","BIOONE:wilr","","1035-3712","1448-5494","","Journal","Article","2015","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","1","0","0","0","0","0",
"Wildlife Research","CSIRO Publishing","","BioOne","10.1071/wilr","BIOONE:wilr","","1035-3712","1448-5494","","Journal","Article","2015","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","1","0","0","0","0","0",
"Wildlife Research","CSIRO Publishing","","BioOne","10.1071/wilr","BIOONE:wilr","","1035-3712","1448-5494","","Journal","Article","2015","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","1","0","0","0","0","0",
"Wildlife Research","CSIRO Publishing","","BioOne","10.1071/wilr","BIOONE:wilr","","1035-3712","1448-5494","","Journal","Article","2015","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","1","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2005","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2005","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2005","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2005","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2010","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2010","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2010","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2010","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2013","Controlled","Regular","Total_Item_Investigations","7","0","0","0","3","4","0","0","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2013","Controlled","Regular","Total_Item_Requests","5","0","0","0","2","3","0","0","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2013","Controlled","Regular","Unique_Item_Investigations","3","0","0","0","1","2","0","0","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2013","Controlled","Regular","Unique_Item_Requests","3","0","0","0","1","2","0","0","0","0","0","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2018","Controlled","Regular","Total_Item_Investigations","5","0","0","0","0","0","0","0","0","0","5","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2018","Controlled","Regular","Total_Item_Requests","4","0","0","0","0","0","0","0","0","0","4","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2018","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Northeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/nena","BIOONE:nena","","1092-6194","1938-5307","","Journal","Article","2018","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Southeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/sena","BIOONE:sena","","1528-7092","1938-5412","","Journal","Article","2002","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","1","0","0","0","0","1","0","0",
"Southeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/sena","BIOONE:sena","","1528-7092","1938-5412","","Journal","Article","2002","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","1","0","0","0","0","1","0","0",
"Southeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/sena","BIOONE:sena","","1528-7092","1938-5412","","Journal","Article","2002","Controlled","Regular","Unique_Item_Investigations","2","0","0","0","0","1","0","0","0","0","1","0","0",
"Southeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/sena","BIOONE:sena","","1528-7092","1938-5412","","Journal","Article","2002","Controlled","Regular","Unique_Item_Requests","2","0","0","0","0","1","0","0","0","0","1","0","0",
"Southeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/sena","BIOONE:sena","","1528-7092","1938-5412","","Journal","Article","2013","Controlled","Regular","Total_Item_Investigations","6","0","0","0","0","1","0","0","0","4","1","0","0",
"Southeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/sena","BIOONE:sena","","1528-7092","1938-5412","","Journal","Article","2013","Controlled","Regular","Total_Item_Requests","6","0","0","0","0","1","0","0","0","4","1","0","0",
"Southeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/sena","BIOONE:sena","","1528-7092","1938-5412","","Journal","Article","2013","Controlled","Regular","Unique_Item_Investigations","4","0","0","0","0","1","0","0","0","2","1","0","0",
"Southeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/sena","BIOONE:sena","","1528-7092","1938-5412","","Journal","Article","2013","Controlled","Regular","Unique_Item_Requests","4","0","0","0","0","1","0","0","0","2","1","0","0",
"Southeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/sena","BIOONE:sena","","1528-7092","1938-5412","","Journal","Article","2018","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","2","0","0","0","0","0","0","0",
"Southeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/sena","BIOONE:sena","","1528-7092","1938-5412","","Journal","Article","2018","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","2","0","0","0","0","0","0","0",
"Southeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/sena","BIOONE:sena","","1528-7092","1938-5412","","Journal","Article","2018","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Southeastern Naturalist","Eagle Hill Institute","","BioOne","10.1656/sena","BIOONE:sena","","1528-7092","1938-5412","","Journal","Article","2018","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","1","0","0","0","0","0","0","0",
"Annals of the Entomological Society of America","Entomological Society of America","","BioOne","10.1603/esaa","BIOONE:esaa","","0013-8746","1938-2901","","Journal","Article","2020","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","0","0","0","1","1","0","0","0",
"Annals of the Entomological Society of America","Entomological Society of America","","BioOne","10.1603/esaa","BIOONE:esaa","","0013-8746","1938-2901","","Journal","Article","2020","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","0","0","0","1","1","0","0","0",
"Annals of the Entomological Society of America","Entomological Society of America","","BioOne","10.1603/esaa","BIOONE:esaa","","0013-8746","1938-2901","","Journal","Article","2020","Controlled","Regular","Unique_Item_Investigations","2","0","0","0","0","0","0","0","1","1","0","0","0",
"Annals of the Entomological Society of America","Entomological Society of America","","BioOne","10.1603/esaa","BIOONE:esaa","","0013-8746","1938-2901","","Journal","Article","2020","Controlled","Regular","Unique_Item_Requests","2","0","0","0","0","0","0","0","1","1","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2014","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2014","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2014","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2014","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2016","Controlled","Regular","Total_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2016","Controlled","Regular","Total_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2016","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2016","Controlled","Regular","Unique_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2019","Controlled","Regular","Total_Item_Investigations","2","0","2","0","0","0","0","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2019","Controlled","Regular","Total_Item_Requests","2","0","2","0","0","0","0","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2019","Controlled","Regular","Unique_Item_Investigations","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2019","Controlled","Regular","Unique_Item_Requests","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2020","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2020","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2020","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Environmental Entomology","Entomological Society of America","","BioOne","10.1603/enve","BIOONE:enve","","0046-225X","1938-2936","","Journal","Article","2020","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","1","0","0","0","0","0","0",
"Journal of Economic Entomology","Entomological Society of America","","BioOne","10.1603/ecen","BIOONE:ecen","","0022-0493","1938-291X","","Journal","Article","2010","Controlled","Regular","Total_Item_Investigations","12","0","0","0","0","0","0","0","0","3","3","6","0",
"Journal of Economic Entomology","Entomological Society of America","","BioOne","10.1603/ecen","BIOONE:ecen","","0022-0493","1938-291X","","Journal","Article","2010","Controlled","Regular","Total_Item_Requests","12","0","0","0","0","0","0","0","0","3","3","6","0",
"Journal of Economic Entomology","Entomological Society of America","","BioOne","10.1603/ecen","BIOONE:ecen","","0022-0493","1938-291X","","Journal","Article","2010","Controlled","Regular","Unique_Item_Investigations","6","0","0","0","0","0","0","0","0","2","2","2","0",
"Journal of Economic Entomology","Entomological Society of America","","BioOne","10.1603/ecen","BIOONE:ecen","","0022-0493","1938-291X","","Journal","Article","2010","Controlled","Regular","Unique_Item_Requests","6","0","0","0","0","0","0","0","0","2","2","2","0",
"Journal of Economic Entomology","Entomological Society of America","","BioOne","10.1603/ecen","BIOONE:ecen","","0022-0493","1938-291X","","Journal","Article","2018","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","0","0","0","0","2","0","0","0",
"Journal of Economic Entomology","Entomological Society of America","","BioOne","10.1603/ecen","BIOONE:ecen","","0022-0493","1938-291X","","Journal","Article","2018","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","0","0","0","0","2","0","0","0",
"Journal of Economic Entomology","Entomological Society of America","","BioOne","10.1603/ecen","BIOONE:ecen","","0022-0493","1938-291X","","Journal","Article","2018","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Economic Entomology","Entomological Society of America","","BioOne","10.1603/ecen","BIOONE:ecen","","0022-0493","1938-291X","","Journal","Article","2018","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Economic Entomology","Entomological Society of America","","BioOne","10.1603/ecen","BIOONE:ecen","","0022-0493","1938-291X","","Journal","Article","2020","Controlled","Regular","Total_Item_Investigations","6","0","0","0","0","0","0","0","0","5","1","0","0",
"Journal of Economic Entomology","Entomological Society of America","","BioOne","10.1603/ecen","BIOONE:ecen","","0022-0493","1938-291X","","Journal","Article","2020","Controlled","Regular","Total_Item_Requests","6","0","0","0","0","0","0","0","0","5","1","0","0",
"Journal of Economic Entomology","Entomological Society of America","","BioOne","10.1603/ecen","BIOONE:ecen","","0022-0493","1938-291X","","Journal","Article","2020","Controlled","Regular","Unique_Item_Investigations","3","0","0","0","0","0","0","0","0","2","1","0","0",
