"Report_Name","Title Master Report",
"Report_ID","TR",
"Release","5",
"Institution_Name","University of Mary Washington",
"Institution_ID","APA:683497",
"Metric_Types","",
"Report_Filters","",
"Report_Attributes","Attributes_To_Show=Access_Method|Access_Type|Data_Type|Section_Type|YOP",
"Exceptions","",
"Reporting_Period","Begin_Date=2020-07-01; End_Date=2021-06-30",
"Created","2022-01-13T14:48:12Z",
"Created_By","Scholarly iQ for American Psychological Association",
"","",
"Title","Publisher","Publisher_ID","Platform","DOI","Proprietary_ID","ISBN","Print_ISSN","Online_ISSN","URI","Data_Type","Section_Type","YOP","Access_Type","Access_Method","Metric_Type","Reporting_Period_Total","Jul-2020","Aug-2020","Sep-2020","Oct-2020","Nov-2020","Dec-2020","Jan-2021","Feb-2021","Mar-2021","Apr-2021","May-2021","Jun-2021",
"Developmental Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:dev","","1216-49","1939-0599","","Journal","Article","2006","Controlled","Regular","No_License","4","0","0","0","0","0","0","0","0","0","4","0","0",
"Developmental Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:dev","","1216-49","1939-0599","","Journal","Article","2009","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Developmental Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:dev","","1216-49","1939-0599","","Journal","Article","2019","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Developmental Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:dev","","1216-49","1939-0599","","Journal","Article","2020","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","0","0","1","0",
"Developmental Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:dev","","1216-49","1939-0599","","Journal","Article","2020","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","0","0","0","1","0",
"Developmental Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:dev","","1216-49","1939-0599","","Journal","Article","2020","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","0","0","1","0",
"Developmental Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:dev","","1216-49","1939-0599","","Journal","Article","2020","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","0","0","1","0",
"Dreaming","American Psychological Association","APA:APA","APA PsycNET","","APA:drm","","1053-0797","1573-3351","","Journal","Article","1992","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Dreaming","American Psychological Association","APA:APA","APA PsycNET","","APA:drm","","1053-0797","1573-3351","","Journal","Article","1992","Controlled","Regular","Total_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Dreaming","American Psychological Association","APA:APA","APA PsycNET","","APA:drm","","1053-0797","1573-3351","","Journal","Article","1992","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Dreaming","American Psychological Association","APA:APA","APA PsycNET","","APA:drm","","1053-0797","1573-3351","","Journal","Article","1992","Controlled","Regular","Unique_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Dreaming","American Psychological Association","APA:APA","APA PsycNET","","APA:drm","","1053-0797","1573-3351","","Journal","Article","2020","Controlled","Regular","No_License","3","0","0","0","0","0","0","0","0","3","0","0","0",
"Emotion","American Psychological Association","APA:APA","APA PsycNET","","APA:emo","","1528-3542","1931-1516","","Journal","Article","2010","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Emotion","American Psychological Association","APA:APA","APA PsycNET","","APA:emo","","1528-3542","1931-1516","","Journal","Article","2012","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","0","1","0",
"Emotion","American Psychological Association","APA:APA","APA PsycNET","","APA:emo","","1528-3542","1931-1516","","Journal","Article","2019","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Emotion","American Psychological Association","APA:APA","APA PsycNET","","APA:emo","","1528-3542","1931-1516","","Journal","Article","2020","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Emotion","American Psychological Association","APA:APA","APA PsycNET","","APA:emo","","1528-3542","1931-1516","","Journal","Article","2021","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Encyclopedia of psychology, Vol. 2.","American Psychological Association","APA:APA","APA PsycNET","10.1037/10517-000","APA:10517","978-1-55798-651-1","","","","Book","Chapter","2000","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","0","1","0",
"Evolutionary Behavioral Sciences","American Psychological Association","APA:APA","APA PsycNET","","APA:ebs","","2330-2925","2330-2933","","Journal","Article","2019","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Evolutionary Behavioral Sciences","American Psychological Association","APA:APA","APA PsycNET","","APA:ebs","","2330-2925","2330-2933","","Journal","Article","2020","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Experimental and Clinical Psychopharmacology","American Psychological Association","APA:APA","APA PsycNET","","APA:pha","","1064-1297","1936-2293","","Journal","Article","2000","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","0","1","0",
"Experimental and Clinical Psychopharmacology","American Psychological Association","APA:APA","APA PsycNET","","APA:pha","","1064-1297","1936-2293","","Journal","Article","2003","Controlled","Regular","No_License","2","0","0","0","0","0","0","0","0","0","2","0","0",
"Experimental and Clinical Psychopharmacology","American Psychological Association","APA:APA","APA PsycNET","","APA:pha","","1064-1297","1936-2293","","Journal","Article","2006","Controlled","Regular","Total_Item_Investigations","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Experimental and Clinical Psychopharmacology","American Psychological Association","APA:APA","APA PsycNET","","APA:pha","","1064-1297","1936-2293","","Journal","Article","2006","Controlled","Regular","Total_Item_Requests","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Experimental and Clinical Psychopharmacology","American Psychological Association","APA:APA","APA PsycNET","","APA:pha","","1064-1297","1936-2293","","Journal","Article","2006","Controlled","Regular","Unique_Item_Investigations","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Experimental and Clinical Psychopharmacology","American Psychological Association","APA:APA","APA PsycNET","","APA:pha","","1064-1297","1936-2293","","Journal","Article","2006","Controlled","Regular","Unique_Item_Requests","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Experimental Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:zea","","1618-3169","2190-5142","","Journal","Article","2013","Controlled","Regular","Total_Item_Investigations","2","2","0","0","0","0","0","0","0","0","0","0","0",
"Experimental Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:zea","","1618-3169","2190-5142","","Journal","Article","2013","Controlled","Regular","Total_Item_Requests","2","2","0","0","0","0","0","0","0","0","0","0","0",
"Experimental Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:zea","","1618-3169","2190-5142","","Journal","Article","2013","Controlled","Regular","Unique_Item_Investigations","2","2","0","0","0","0","0","0","0","0","0","0","0",
"Experimental Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:zea","","1618-3169","2190-5142","","Journal","Article","2013","Controlled","Regular","Unique_Item_Requests","2","2","0","0","0","0","0","0","0","0","0","0","0",
"Experimental Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:zea","","1618-3169","2190-5142","","Journal","Article","2015","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Families, Systems, & Health","American Psychological Association","APA:APA","APA PsycNET","","APA:fsh","","1091-7527","1939-0602","","Journal","Article","2002","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Gender typing of children's toys: How early play experiences impact development.","American Psychological Association","APA:APA","APA PsycNET","10.1037/0000077-000","APA:16058","978-1-4338-2886-7","","","","Book","Chapter","2018","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Group Dynamics: Theory, Research, and Practice","American Psychological Association","APA:APA","APA PsycNET","","APA:gdn","","1089-2699","1930-7802","","Journal","Article","2001","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Group Dynamics: Theory, Research, and Practice","American Psychological Association","APA:APA","APA PsycNET","","APA:gdn","","1089-2699","1930-7802","","Journal","Article","2001","Controlled","Regular","Total_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Group Dynamics: Theory, Research, and Practice","American Psychological Association","APA:APA","APA PsycNET","","APA:gdn","","1089-2699","1930-7802","","Journal","Article","2001","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Group Dynamics: Theory, Research, and Practice","American Psychological Association","APA:APA","APA PsycNET","","APA:gdn","","1089-2699","1930-7802","","Journal","Article","2001","Controlled","Regular","Unique_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Group Dynamics: Theory, Research, and Practice","American Psychological Association","APA:APA","APA PsycNET","","APA:gdn","","1089-2699","1930-7802","","Journal","Article","2007","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","0","1","0",
"Group Dynamics: Theory, Research, and Practice","American Psychological Association","APA:APA","APA PsycNET","","APA:gdn","","1089-2699","1930-7802","","Journal","Article","2020","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Group Dynamics: Theory, Research, and Practice","American Psychological Association","APA:APA","APA PsycNET","","APA:gdn","","1089-2699","1930-7802","","Journal","Article","2020","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Group Dynamics: Theory, Research, and Practice","American Psychological Association","APA:APA","APA PsycNET","","APA:gdn","","1089-2699","1930-7802","","Journal","Article","2020","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Group Dynamics: Theory, Research, and Practice","American Psychological Association","APA:APA","APA PsycNET","","APA:gdn","","1089-2699","1930-7802","","Journal","Article","2020","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","1996","Controlled","Regular","Total_Item_Investigations","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","1996","Controlled","Regular","Total_Item_Requests","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","1996","Controlled","Regular","Unique_Item_Investigations","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","1996","Controlled","Regular","Unique_Item_Requests","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","1998","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","1998","Controlled","Regular","Total_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","1998","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","1998","Controlled","Regular","Unique_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","2003","Controlled","Regular","Total_Item_Investigations","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","2003","Controlled","Regular","Total_Item_Requests","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","2003","Controlled","Regular","Unique_Item_Investigations","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","2003","Controlled","Regular","Unique_Item_Requests","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","2011","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","2011","Controlled","Regular","Total_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","2011","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","2011","Controlled","Regular","Unique_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","2020","Controlled","Regular","Total_Item_Investigations","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","2020","Controlled","Regular","Total_Item_Requests","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","2020","Controlled","Regular","Unique_Item_Investigations","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","0278-6133","1930-7810","","Journal","Article","2020","Controlled","Regular","Unique_Item_Requests","1","0","1","0","0","0","0","0","0","0","0","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","2786-1333","1930-7810","","Journal","Article","1992","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","0","1","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","2786-1333","1930-7810","","Journal","Article","2018","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Health Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hea","","2786-1333","1930-7810","","Journal","Article","2020","Controlled","Regular","No_License","5","0","0","0","0","0","0","0","0","0","4","1","0",
"History of Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:hop","","1093-4510","1939-0610","","Journal","Article","2020","Controlled","Regular","No_License","8","0","0","0","0","0","0","0","0","8","0","0","0",
"International Journal of Play Therapy","American Psychological Association","APA:APA","APA PsycNET","","APA:pla","","1555-6824","1939-0629","","Journal","Article","2012","Controlled","Regular","Total_Item_Investigations","3","3","0","0","0","0","0","0","0","0","0","0","0",
"International Journal of Play Therapy","American Psychological Association","APA:APA","APA PsycNET","","APA:pla","","1555-6824","1939-0629","","Journal","Article","2012","Controlled","Regular","Total_Item_Requests","3","3","0","0","0","0","0","0","0","0","0","0","0",
"International Journal of Play Therapy","American Psychological Association","APA:APA","APA PsycNET","","APA:pla","","1555-6824","1939-0629","","Journal","Article","2012","Controlled","Regular","Unique_Item_Investigations","2","2","0","0","0","0","0","0","0","0","0","0","0",
"International Journal of Play Therapy","American Psychological Association","APA:APA","APA PsycNET","","APA:pla","","1555-6824","1939-0629","","Journal","Article","2012","Controlled","Regular","Unique_Item_Requests","2","2","0","0","0","0","0","0","0","0","0","0","0",
"International Journal of Play Therapy","American Psychological Association","APA:APA","APA PsycNET","","APA:pla","","1555-6824","1939-0629","","Journal","Article","2018","Controlled","Regular","Total_Item_Investigations","3","3","0","0","0","0","0","0","0","0","0","0","0",
"International Journal of Play Therapy","American Psychological Association","APA:APA","APA PsycNET","","APA:pla","","1555-6824","1939-0629","","Journal","Article","2018","Controlled","Regular","Total_Item_Requests","3","3","0","0","0","0","0","0","0","0","0","0","0",
"International Journal of Play Therapy","American Psychological Association","APA:APA","APA PsycNET","","APA:pla","","1555-6824","1939-0629","","Journal","Article","2018","Controlled","Regular","Unique_Item_Investigations","2","2","0","0","0","0","0","0","0","0","0","0","0",
"International Journal of Play Therapy","American Psychological Association","APA:APA","APA PsycNET","","APA:pla","","1555-6824","1939-0629","","Journal","Article","2018","Controlled","Regular","Unique_Item_Requests","2","2","0","0","0","0","0","0","0","0","0","0","0",
"International Journal of Play Therapy","American Psychological Association","APA:APA","APA PsycNET","","APA:pla","","1555-6824","1939-0629","","Journal","Article","2020","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","1","0","0","0",
"International Journal of Stress Management","American Psychological Association","APA:APA","APA PsycNET","","APA:str","","1072-5245","1573-3424","","Journal","Article","2004","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","1","0","0","0",
"International Journal of Stress Management","American Psychological Association","APA:APA","APA PsycNET","","APA:str","","1072-5245","1573-3424","","Journal","Article","2019","Controlled","Regular","No_License","2","0","0","0","0","0","0","0","1","1","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1961","Controlled","Regular","No_License","2","0","0","0","0","0","0","0","0","0","2","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1962","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1981","Controlled","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1981","Controlled","Regular","Total_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1981","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1981","Controlled","Regular","Unique_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1991","Controlled","Regular","Total_Item_Investigations","1","1","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1991","Controlled","Regular","Total_Item_Requests","1","1","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1991","Controlled","Regular","Unique_Item_Investigations","1","1","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1991","Controlled","Regular","Unique_Item_Requests","1","1","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1993","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","1","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1997","Controlled","Regular","Total_Item_Investigations","1","1","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1997","Controlled","Regular","Total_Item_Requests","1","1","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1997","Controlled","Regular","Unique_Item_Investigations","1","1","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","1997","Controlled","Regular","Unique_Item_Requests","1","1","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","2002","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","0","0","1","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","2011","Controlled","Regular","No_License","2","0","0","0","0","0","0","0","0","0","2","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","2013","Controlled","Regular","Total_Item_Investigations","1","1","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","2013","Controlled","Regular","Total_Item_Requests","1","1","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","2013","Controlled","Regular","Unique_Item_Investigations","1","1","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","2013","Controlled","Regular","Unique_Item_Requests","1","1","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","2019","Controlled","Regular","No_License","3","0","0","0","0","0","0","0","0","0","3","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","2019","Controlled","Regular","Total_Item_Investigations","6","0","0","6","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","2019","Controlled","Regular","Total_Item_Requests","5","0","0","5","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","2019","Controlled","Regular","Unique_Item_Investigations","5","0","0","5","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","2019","Controlled","Regular","Unique_Item_Requests","5","0","0","5","0","0","0","0","0","0","0","0","0",
"Journal of Abnormal Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:abn","","0021-843X","1939-1846","","Journal","Article","2020","Controlled","Regular","No_License","3","0","0","0","0","0","0","0","0","0","3","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","1984","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","0","0","0","2","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","1984","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","0","0","0","2","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","1984","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","1984","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2001","Controlled","Regular","No_License","3","0","0","0","0","0","0","0","3","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2002","Controlled","Regular","No_License","2","0","0","0","0","0","0","0","0","2","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2004","Controlled","Regular","No_License","1","0","0","0","0","0","0","0","1","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2016","Controlled","Regular","Total_Item_Investigations","2","2","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2016","Controlled","Regular","Total_Item_Requests","2","2","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2016","Controlled","Regular","Unique_Item_Investigations","2","2","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2016","Controlled","Regular","Unique_Item_Requests","2","2","0","0","0","0","0","0","0","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2017","Controlled","Regular","Total_Item_Investigations","2","0","0","2","0","0","0","0","0","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2017","Controlled","Regular","Total_Item_Requests","2","0","0","2","0","0","0","0","0","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2017","Controlled","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2017","Controlled","Regular","Unique_Item_Requests","1","0","0","1","0","0","0","0","0","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2020","Controlled","Regular","Total_Item_Investigations","2","1","1","0","0","0","0","0","0","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2020","Controlled","Regular","Total_Item_Requests","2","1","1","0","0","0","0","0","0","0","0","0","0",
"Journal of Applied Psychology","American Psychological Association","APA:APA","APA PsycNET","","APA:apl","","0021-9010","1939-1854","","Journal","Article","2020","Controlled","Regular","Unique_Item_Investigations","2","1","1","0","0","0","0","0","0","0","0","0","0",
